ID	RT	Mass	R7S1	R7S2	R7S3	R7S4	R7S5	R7S6	R7S7	R7S8	R7S9	R7S10	R7S11	R7S12	R7S13	R7S14	R7S15	R8S1	R8S2	R8S3	R8S4	R8S5	R8S6	R8S7	R8S8	R8S9	R8S10	R8S11	R8S12	R8S13	R8S14	R8S15	R9S1	R9S2	R9S3	R9S4	R9S5	R9S6	R9S7	R9S8	R9S9	R9S10	R9S11	R9S12	R9S13	R9S14	R9S15
11259	6,8372	682,2163	6,7625	1,2229	0,8331	3,34765	5,97995	0,5617	3,26175	0,9243	2,4758	0,8885	0	1,12155	2,4285	1,4523	0	0,45115	0	1,7615	0,75045	10,75925	0,50035	0,7727	1,768	0,74685	5,6097	1,2228	0	1,39335	0	0,71735	4,2112	0	2,2944	1,0907	2,9029	0,31975	2,2716	1,2803	5,3457	3,66585	1,49285	1,0379	1,30935	0,65585	1,1373
11260	7,4318	682,2164	10,0661	1,0972	1,0939	3,66005	9,2543	1,3787	4,5194	1,4211	4,52365	3,83095	0	1,72315	9,3022	2,36415	2,0921	2,3801	0	6,3781	1,35135	16,375	1,50075	3,64015	2,2474	1,5892	8,10115	1,82405	0	1,2914	2,02445	1,5284	5,7397	0	8,0735	0,96725	10,9747	1,2854	3,6248	1,6956	7,63	6,48895	1,94785	2,12835	1,53565	2,6421	1,7335
11261	7,5044	682,2167	0	0	1,43635	0	0	0	0	0	0	0	0	0	0	0	1,35685	0	0	3,42595	0	9,24635	0,767	0	0	0	0	1,23945	0	0	1,10795	0	0	0	4,41765	0	0	0	0	0	0	0	0	0	0	1,17005	0
11262	7,4361	683,218	3,68125	0,2308	0	0,77065	3,5043	0,3204	1,90415	0,29465	1,4852	1,3847	0	0,2774	2,8266	0,31045	0	0	0	1,9691	0,15175	6,1134	0	0,2097	0,4437	0	2,39165	0,53755	0	0,251	0	0,5401	2,02365	0	2,9436	0	3,7643	0,21555	1,30275	0,512	3,03295	2,12805	0,16675	0,27	0,3114	0,5332	0,32725
11263	6,839	683,2194	2,97695	0	0,05935	0,60195	2,07915	0,09125	1,09295	0	1,17525	0,41045	0	0	0,76745	0,12335	0,0444	0,19145	0	0,7021	0	3,7901	0	0	0	0	2,1468	0	0	0,10505	0	0,293	1,66635	0	1,50335	0	1,5649	0,1168	0,2249	0,1674	1,82575	1,3596	0,2914	0	0,2083	0,31365	0,1026
11264	7,5043	683,2199	0	0	0	0	0	0	0	0	0	0,74585	0	0	1,8384	0	0	0,3397	0	1,4885	0	3,7075	0,1389	0	0	0	0	0	0	0	0	0	0	0	1,62425	0	2,13755	0	0	0	0	0	0	0	0	0	0
11265	7,1358	683,2201	3,9465	0,42655	0,69035	2,2895	4,85375	0	2,13925	0	2,09735	0,8418	0	0,35445	2,91945	0,5855	0,59725	0,5988	0	1,98175	0,25725	7,1208	0,15865	1,47805	0,64235	0	3,42785	0	0	0,6588	0,5295	0,59555	2,67625	0	2,9204	0,5505	5,2273	0,2035	0,5706	0,30365	3,24445	1,9437	0	0	0	0,5884	0,3173
11266	6,9146	683,2202	0	0	0,20455	0	0	0	0	0	0	0,6849	0	0	1,3784	0	0,28435	0,0942	0	0,6836	0	2,5614	0,14155	0,6373	0	0	0	0	0	0	0,12105	0	0	0	1,0374	0,22115	1,0672	0	0	0	0	0	0	0	0	0,2889	0
11267	7,2106	683,2238	0	0	0	0	0	0	0	0	0	0	0	0	0,5473	0	0	0,57425	0	0,9476	0	4,1742	0	0	0	0	0	0	0	0	0	0	0	0	0,51925	0	2,8554	0	0	0	0	0	0	0	0	0	0
11268	7,2242	683,2443	0	0	0	0	0,0639	0	0	0	0	0	0	0	0,48355	0	0	0	0	0	0	0,47745	0	0	0	0	0	0	0	0	0	0	0	0	0,4999	0	0	0	0	0	0	0	0	0	0	0,3083	0
11269	7,1495	683,2446	0,1303	0	0	0	0,11635	0	0	0	0,34665	0	0	0,0813	0,116	0,2688	0	0	0	0,6927	0,16405	0	0	0,038	0,1882	0,0943	0,058	0	0	0	0	0,3648	0,48475	0	0	0	0	0	0,2503	0	0,2701	0,4235	0	0,10275	0,2211	0	0,22575
11270	4,6105	683,2567	0	0	4,238	0	0	0	0	0	0	3,75065	0,34145	0	3,509	0	4,0556	4,1546	7,3476	4,1697	0	4,0887	4,2223	3,9067	0	0	0	3,9036	0,0868	0	3,94415	0	0	0,5556	3,92045	4,37055	4,313	0	0	0	0	0	0	0	0	3,75515	0
11271	4,5324	683,2581	6,8082	6,70715	3,0519	6,14665	6,26795	5,9424	6,68255	6,6255	6,2539	2,2875	0,19155	6,78435	6,00045	6,4333	2,5801	2,9648	7,3476	7,0034	6,4147	6,9687	3,30045	2,87015	6,72515	4,45295	6,34445	3,00955	0,0677	6,56305	7,0606	6,36155	6,7545	0	2,75065	2,42735	3,3221	6,68535	6,5001	6,04845	6,61685	6,5872	6,8021	6,53985	6,3282	2,23255	6,5598
11272	7,2328	683,2847	0	0	0	0	0	0	0	0	0	0,15195	0	0	0	0	0	0,51845	0	0,65135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,3308	0,3981	0	0	0	0	0	0	0	0	0	0,08585	0
11273	7,1391	683,3042	0	0,2828	0,2956	0	0	0,07615	0,19775	0,18495	0,10275	0	0	0	0	0	0,12645	0,4922	0	0	0,13145	0	0,252	0,1486	0,33655	0,2721	0	0,13875	0	0	0,2764	0	0,1427	0	0,15315	0,20905	0	0	0	0,1078	0	0	0	0,26475	0	0	0
11274	7,2107	683,307	0	0	0	0	0	0	0	0	0	0,2146	0	0	0	0	0	0,4777	0	0	0	0,16465	0,4545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11275	5,5003	683,3396	0	0	0	0	0	0	0	0	0	0,5695	0	0	0,5196	0	0	0,44635	0	0	0,617	1,76145	0	0	0	0,7388	1,12175	0	0	0	1,09915	0	0,05955	0	0	0	0	0	0	0	0,6202	0	0	0	0	0	0,18635
11277	7,4578	684,2209	0,44395	0	0	0,07125	0	0	0	0	0,0551	0	0	0	0	0	0	0	0	0	0	0,78875	0	0	0	0	0,48085	0	0	0,0625	0,076	0	0	0	0	0	0	0,06975	0,10075	0,0766	0,18215	0,27845	0,1342	0	0	0	0,0644
11278	6,8227	684,2218	0,29595	0,0485	0,0504	0,09585	0,2622	0	0	0	0,1123	0	0	0	0,3639	0,04705	0	0	0	0	0	0,5999	0	0	0,14735	0	0,1472	0	0	0	0	0,12575	0,2949	0	0,17915	0,0715	0,1724	0,0704	0,2213	0	0,17165	0	0,06965	0	0	0	0
11279	7,1531	684,2241	0	0	0	0	0,54885	0	0	0	0	0	0	0	0,4656	0	0,1039	0	0	0	0	1,0198	0	0,0921	0	0	0	0	0	0	0	0	0,1699	0	0,53715	0,06995	0	0	0,15025	0	0	0	0	0	0	0	0
11280	6,9118	684,2251	0	0	0	0	0	0	0	0	0	0	0	0	0,37065	0	0	0	0	0,1336	0	0,4734	0	0,1334	0	0	0	0,0569	0	0	0	0	0	0	0,26975	0,0483	0,15935	0	0	0	0	0	0	0	0	0,0908	0
11281	4,6134	684,2599	0	0	1,5036	0	0	0	0	0	0	0,8088	0,09505	0	0,9707	0	1,62035	1,44565	3,2832	1,4666	0	0,8248	1,33345	1,51945	0	0	0	0,8855	0	0	1,34475	0	0	0,1284	1,10825	1,25635	1,52835	0	0	0	0	0	0	0	0	1,1496	0
11282	4,5291	684,2608	2,33365	2,49065	1,10665	2,0534	1,86075	1,68765	2,08905	2,2465	2,2786	0,87145	0	2,23165	2,1095	2,31255	0,8996	0,82955	0	2,43055	2,10835	2,15315	0,72955	1,0436	2,06055	1,469	2,0229	1,14745	0	1,9124	2,3075	1,98015	2,54315	0	1,1653	1,0323	1,04935	2,6635	2,5698	2,0124	2,1756	1,6897	2,34365	2,33105	2,2097	1,1612	2,29935
11283	5,3158	684,3587	0,1302	2,34645	0,6685	0,12835	0	2,5514	0,4855	2,2651	2,2469	0,69335	0	0,1696	1,1428	1,17345	0	2,5344	0	1,54195	2,0803	2,11335	2,6512	1,18655	1,18285	1,8646	0,4472	1,2575	0	0,2299	2,14885	0,1904	0,33195	0	0,70685	0,7831	0	2,66435	0,4101	0,2717	1,05765	0,6346	0	2,1289	0,05595	0	1,5317
11284	4,1906	684,3701	0	0	0,54015	0	0	0	0	0	0	0,11665	0	0	0,29215	0	0,14425	0,18905	0	0,43025	0	0,3212	0,3064	0	0	0	0	0,12325	0	0	0,28135	0	0	0	0,60925	0	0	0,04595	0	0	0	0	0	0	0	0	0
11285	5,2896	684,3927	0	0	0,37525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,28385	0	0,4395	0	0	0	0	0	0,24965	0	0	0,18725	0	0	0	0,1679	0	0,09265	0	0	0	0	0	0	0	0	0	0
11286	6,8125	684,3961	0,0894	0,6965	0,0867	0	0,18275	0,29355	0,1785	0,4644	0,528	0	0	0,05905	0	0,3961	0,0718	0,6073	0	0	0,5748	0,563	1,4124	0	0	0,07155	0	0	0	0,0724	1,04385	0	0	0	0	0	0,0447	1,65565	0,1048	0,09595	0	0	0	0,60955	0	0	0
11287	3,8328	684,4015	0	0	0	0	0	0,0998	0	0	0	0	0	0	0	0,0698	0	0,24955	0	0,07885	0,16035	0,1251	0	0	0	0	0	0,07605	0	0,05905	0,0805	0	0,0483	0	0	0	0	0,23305	0	0	0,08585	0	0	0,0634	0	0	0,08435
11288	3,9481	684,4026	0	0	0,07395	0	0	0	0	0	0	0,0855	0	0	0	0	0	0	0	0	0,1188	0	0	0,07165	0	0	0	0,06265	0	0	0,14375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11289	1,0791	685,1192	0,62495	0	1,3628	0,34965	0,66275	0	0,55705	0	0,4938	0,6678	0	0,35555	0	0,31655	1,06605	0,5782	0	0,51125	0,15095	0	0,0528	1,54665	0,4577	0	0,29205	0,11575	0	0,8252	0,5824	0,76995	0	0	0,95375	0	0,30815	0	0,46265	0,2331	0,0715	1,25935	0	0,28065	1,0528	0	0,68425
11290	5,0129	685,1228	0	0	0,9958	0	0	0	0	0	0	1,2376	0	0	0	0	1,55975	0,81205	0,1783	0,93535	0	0,40375	0	1,5539	0	0	0	0,92835	0	0	1,91785	0	0	0	1,3289	0,62345	1,1078	0	0	0	0	0	0	0	0	1,2927	0
11291	4,2377	685,1236	0	0	5,97475	0	0	0	0	0	0	7,1213	0	0	2,05265	0	7,8281	6,10305	0,5518	5,47605	3,22535	3,6523	3,581	9,11905	0	0	0	5,57875	0	0	8,1438	0	0	0	7,00945	3,696	6,4448	0	0	0	0	0	0	0	0	5,83385	0
11292	4,3774	685,1239	5,56185	3,233	7,5708	3,47335	7,34465	0,5062	6,0593	6,04265	4,13035	6,5354	0	5,37805	1,86695	9,7896	8,8393	6,60315	0	5,8895	3,7839	3,7689	3,1822	8,67935	7,3773	3,78995	4,86055	5,68915	0	9,05585	10,6868	7,84495	6,38145	0	8,26365	4,84535	8,75305	2,22415	9,3658	3,90245	4,6377	8,61235	7,8192	3,7658	9,0617	7,08775	9,7972
11293	4,1238	685,1242	8,74465	5,64205	4,51615	6,06935	12,27175	1,567	11,03205	8,31495	6,5845	4,21785	0	9,48085	1,51285	16,20085	6,65475	4,14335	0	4,42215	5,47725	2,9237	2,6168	7,6504	11,81515	5,4802	8,19975	5,0651	0	13,28855	6,5039	13,9052	13,31815	0	6,03855	4,38565	5,4607	3,41175	13,74175	7,23475	7,47605	12,42135	12,75635	7,03985	13,4143	6,10175	17,43205
11294	4,8364	685,125	0	0	1,12745	0	0	0	0	0	0	0,9474	0	0	0	0	1,10725	1,6858	0	0,457	0,49075	0,482	0	0,64735	0	0	0	1,5302	0	0	1,7013	0	0	0	1,147	0,4393	0,95335	0	0	0	0	0	0	0	0	0,68695	0
11295	4,9311	685,1256	0	0,45975	1,7526	1,14065	1,4351	0	1,37965	1,37745	0,64525	0,8075	0	1,76095	0	3,0549	1,0575	1,47695	0	0,71635	0	0	0,3357	0,9548	2,5204	0	0,6949	0,61505	0	2,3003	1,38635	2,327	2,04755	0	0,6406	0,8241	1,11395	0	2,697	1,43835	1,17995	2,151	1,97875	0,65205	2,2766	0,8659	3,2721
11296	4,7453	685,1264	0	0,5822	0	0,49415	1,7506	0	1,2342	1,54085	0,39765	0,5222	0	1,1015	0	1,8052	0,63635	0,5366	0	0,4635	0,49075	0	0	0,7925	0,66365	0,40405	0,61625	0,5499	0	2,06285	1,11635	1,8819	1,36485	0	0,75245	0,5001	0,872	0	1,06795	0,4143	0	1,83915	1,0619	0,3034	1,64125	0	1,91415
11297	1,5129	685,1828	0,53625	0,8032	0	0,65165	0	0,8625	0,6211	0,9754	1,0337	0	1,3978	0,3768	0,55915	1,1528	0,62035	1,2704	1,458	1,0325	0,18235	0,32115	0,74305	1,08985	0,6007	0	0,75275	0,83615	0,6924	0,3961	0,66365	0	0,65005	1,1929	0,695	0,4389	0	0,20355	0	0,47725	0	0,51645	0,64545	0,7352	0,55455	0,6221	0,46455
11298	6,0439	685,2712	0	0	0,2514	0	0	0	0	0	0	0,1131	0	0,098	0,34605	0	0	0,4202	1,0007	0,3836	0	0,11845	0,18765	0	0,08225	0	0	0	0	0	0,27955	0	0	0	0,22895	0	0,1305	0	0	0	0	0	0	0	0	0	0
11299	4,2568	685,3219	0	0	0,3187	0	0	0	0	0	0	0,15865	0	0	0,37325	0	0	0,35155	0	0,44685	0	0,4925	0	0,23965	0	0	0	0,0892	0	0	0,29405	0	0	0	0,1717	0	0	0	0	0	0	0	0	0	0	0	0
11300	5,5077	685,3414	0	0	0,4922	0	0	0	0	0	0	0,29	0	0	0	0	0	0,61665	0	0,6192	0	0	0,2564	0	0	0	0	0	0	0	0	0	0	0	0,57225	0	0	0	0	0	0	0	0	0	0	0	0
11301	5,4178	685,344	0	0,1548	0,456	0	0	0	0	0	0	0,50105	0	0	0	0,24265	0	0	0	0,6134	0,796	0	1,00735	0	0,6683	0,31605	0	0	0	0	0,28055	0	0	0	0,8542	0	0	0	0	0	0	0,21775	0	0,04645	0	0	0,0379
11302	6,8248	685,344	0	1,22305	1,43985	0	0	0,1683	0	0,55755	0	0	0	0	0	0,3841	0	0,52595	0	1,2235	0,2156	0	0,52605	0,4702	0,4686	0	0	0,57225	0	0	0	0	0	0	0,5446	0	0	0,6954	0	0	0	0	0	1,03605	0	0	0
11303	6,8044	685,3651	0,18805	0,5157	0	0	0	0	0	0,18755	0,1741	0	0	0,1206	0	0,18375	0	0	0	0	0,20495	0	0,06215	0	0	0	0	0	0	0	0,4619	0	0,13575	0	0	0,0484	0	0,5915	0,146	0,0821	0	0	0	0	0	0	0
11304	5,3268	685,3677	0	0,60635	0	0	0	0,528	0	0	0	0	0	0,0829	0,12805	0,2512	0	0,50415	0	1,0354	0,6664	0,7153	0,72585	0,07515	0	0,6407	0	0	0	0	0	0	0	0	0	0	0	1,2974	0	0,0966	0,5566	0	0,15745	0	0	0	0,26975
11305	7,8089	685,3941	0	0	8,0732	0	0	0	0	0	0	3,9937	0	0	0,7671	0	0,1257	6,44295	0	8,34845	0	6,56345	6,8431	3,31835	0	0	0	2,97185	0	0	7,82065	0	0	0	4,5814	2,22175	0	0	0	0	0	0	0	0	0	0,5951	0
11306	7,7404	685,3952	3,77555	10,1828	5,7879	0,219	1,2286	10,9506	2,3367	6,8489	9,00325	6,6104	0	0	1,1541	6,54885	0	3,2303	0	14,36885	10,45955	10,4841	12,7034	5,44735	3,52005	8,60075	4,1585	3,97745	0	4,9696	5,71865	0,30435	0,3363	0	2,83535	1,3343	0	15,1453	2,971	1,3811	5,18585	2,7365	0,1834	10,9758	0,12535	0,859	7,9229
11307	4,4575	686,1176	0	0	0,81615	0	0	0	0	0	0	0	0	0	0,0878	0	0	1,58195	0	0,5371	0	0,4576	0	0,7963	0	0	0	1,0005	0	0	0,78195	0	0	0	0,7245	0	0,72015	0	0	0	0	0	0	0	0	1,46355	0
11308	4,3755	686,1273	1,66705	1,1994	2,4206	1,15	2,4966	0,2107	1,9937	1,81975	1,575	2,37305	0	2,148	0	3,23175	2,99865	2,3377	0	2,00775	0,5116	0	1,06715	2,6597	2,4548	1,16065	1,7768	2,0029	0,11345	3,17625	3,8642	2,10495	2,68415	0	2,69155	1,5998	2,8823	0,92095	3,45265	1,3077	1,6645	3,2651	2,75325	1,3694	2,77575	2,471	3,5724
11309	4,1261	686,1279	3,16755	1,58055	2,1637	1,8338	4,5712	0,2879	3,12665	3,86825	2,47695	1,429	0	2,81395	0	6,63365	2,055	2,10365	0	1,5801	1,00165	0,9559	0,88865	1,82885	4,08885	1,67225	2,6242	1,37255	0	4,3497	1,8305	4,17735	4,05325	0	2,1364	0,99715	2,56895	0,822	5,6211	2,30175	2,9364	4,63815	4,78085	2,20435	4,15595	1,82855	5,79365
11310	4,2352	686,1279	0	0	2,079	0	0	0	0	0	0	2,0164	0	0	0,5154	0	2,67315	2,4761	0,3166	2,22655	1,0489	1,0173	1,0956	2,91375	0	0	0	1,18515	0	0	2,98565	0	0	0	2,6832	1,5012	2,8316	0	0	0	0	0	0	0	0	2,53265	0
11311	4,9947	686,1312	0	0	0	0	0	0	0	0	0,2901	0,60555	0	0	0,11345	0,73885	0,73785	0	0	0	0,23545	0	0,30205	0,5811	0	0	0	0	0	0	0,47305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,79405
11312	4,4691	686,1408	0	0	0,3654	0	0	0	0	0	0	0,91275	0	0	0	0	0	0	0	0,49145	0	0,3395	0	0	0	0	0	0,0815	0	0	0	0	0	0	0,1863	0,1101	0	0	0	0	0	0	0	0	0	0	0
11313	4,3445	686,1414	0,4684	0,20785	0,34935	0	0,31795	0	0,5578	0,7883	0,19	0,2258	0	0	0,1321	0,67965	0	0,15315	0	0	0,20395	0,21615	0	0,23715	0	0	0	0,49	0	0	0,7131	0,23645	0,7267	0	0,61675	0	0,30835	0,1623	0,984	0	0,577	0	1,12065	0,4525	0	0,3076	0,69895
11314	4,1378	686,1416	0,6352	0	0	0,4278	0,8015	0,2173	1,1904	0,3667	0	0	0	1,3542	0,25765	0	0	0	0,1986	0,3162	0	0,58485	0,56165	0	0,2213	0,2505	0	0	0	0	0,44475	0,7143	0	0	0	0,88555	0	0,5701	0,69885	0,44645	0	0,68935	0	0	0,9722	0,1852	0
11315	6,3989	686,259	6,0929	6,42555	7,04915	5,5529	5,3969	6,41565	6,03565	5,7716	6,6605	5,44095	3,69245	5,8589	5,11145	6,89465	5,2396	6,30295	6,0421	6,0205	6,12895	6,51615	7,1022	6,8677	6,3623	2,12605	5,92155	6,88225	3,28495	4,94575	7,04485	5,60145	5,7168	4,4857	7,03435	6,56655	5,9748	6,52655	5,6104	5,7737	6,0791	5,18325	6,2478	6,10545	6,20365	5,81765	6,03355
11316	4,8203	686,2737	0	0	0	0	0	0	0	0	0	0	0,1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,20395	0	0	0	0,06705	2,2672	0	0,05365	0	0	0	0	0	0	0	0	0	0	0
11317	4,2224	686,349	0	0	0,10665	0	0	0	0	0	0	0,1601	0	0	0,1178	0	0	0,22215	0	0	0	0	0,2746	0,1165	0	0	0	0,1107	0	0	0,4097	0	0	0	0,2103	0,1783	0	0	0	0	0	0,04885	0	0	0	0	0
11318	7,7388	686,3981	1,039	4,18025	4,696	0	0,3014	4,51735	0,82235	2,8503	2,5665	2,79705	0	0,0805	0	2,4177	0	4,05365	0	5,31145	3,36145	1,87325	4,93925	2,0789	1,56895	3,7201	0,9979	1,78705	0	1,7463	5,2063	0	0,2469	0	3,1222	0,62755	0	6,89485	1,1482	0,2791	2,08235	0,9755	0	3,8448	0	0,0859	3,0718
11319	7,8092	686,3983	0	0	2,8847	0	0	0	0	0	0	1,632	0	0	0,10425	0	0,0632	2,9868	0	3,08385	0	2,9473	2,5861	1,4724	0	0	0	1,0922	0	0	3,09715	0	0	0	1,9616	0,8728	0	0	0	0	0	0	0	0	0	0	0
11320	6,9718	686,4024	0,15735	0,19595	0,1028	0	0	0	0	0,10675	0	0,109	0	0	0	0,12365	0	0,49165	0	0,3465	0,23595	0	0	0,1506	0,08815	0,3406	0,05385	0	0	0	0,07135	0	0	0	0,2213	0,094	0	0,367	0,1582	0	0,04155	0	0	0	0	0	0,04865
11321	7,0612	686,4112	0	0	0,44175	0	0	0	0	0	0	0,22545	0	0	0,07335	0	0	0,55865	0	0,51995	0	0,1901	0,14815	0,227	0	0	0	0,1083	0	0	0,42775	0	0	0	0,22445	0	0	0	0	0	0	0	0	0	0	0	0
11322	4,2288	687,1184	0	0	0,54575	0	0	0	0	0	0	0,4441	0	0	0	0	0,9472	0	0	0,31785	0	0,1758	0,2558	0	0	0	0	0	0	0	0,5069	0	0	0	0,58135	0,3625	0,67105	0	0	0	0	0	0	0	0	0,3945	0
11323	4,1288	687,1265	1,0403	0,6486	0,427	0,51245	1,51705	0	1,6619	1,03065	1,2825	0,61925	0	1,3855	0,09855	2,63125	0,8174	0	0	0,56165	0,3781	0,3055	0	0,99265	1,26955	0,13555	0,5703	0,0476	0	1,51665	0,7745	1,84075	1,3417	0	0,70725	0,558	0,6846	0	2,4021	0,99985	0,90355	0,629	2,46125	1,0352	2,10675	0	2,24495
11324	4,3826	687,1272	0	0	1,1089	0,2678	0,185	0	0	0,46445	0,4153	0	0	0	0	1,4369	1,18915	0,99605	0	0	0	0	0	0,89285	0,59565	0	0	0	0	0,5386	1,15075	0	0,98235	0	0	0	0,7134	0	0,7795	0	0	1,21045	0,3298	0	1,55935	0,71375	1,5191
11325	4,2362	687,1305	0	0	0,54485	0	0	0	0	0	0	1,15035	0	0	0,3307	0	1,0447	0,9408	0	0,69995	0	0,43495	0	1,631	0,01435	0	0	0,72035	0	0	1,09	0	0	0	0,8603	0,2599	1,1083	0	0	0	0	0	0	0	0	0,82555	0
11326	4,1403	687,1413	0,48155	0	0	0,365	0	0	0	0,5057	0,04125	0	0	0,48995	0	0	0	0,67815	0	0	0	0	0	0	0,5211	0	0,4096	0,3393	0	0	0,53335	0,84815	0	0	0,19235	0	0,1097	0,11905	0,88215	0,4502	0,3702	0,93	0,01685	0,52875	0	0	0
11327	6,3997	687,2611	1,9894	2,2677	2,0175	1,5689	1,91965	1,83795	2,107	1,86405	1,7791	0,99925	0,89455	1,9676	1,8564	1,98955	1,85165	2,14145	1,5911	2,5062	1,7508	1,84925	2,3368	2,67925	1,7421	1,17205	1,86725	2,509	0,7856	2,3775	2,64915	2,2285	2,4774	1,4075	2,4018	2,0567	2,187	2,1417	2,30645	0,9097	2,50685	1,79855	2,22395	1,78145	2,0573	2,00495	1,5407
11328	4,6538	687,3143	0	0	0,4021	0	0	0	0	0	0	0,223	0	0	0	0	0	0,60375	0	0,53315	0	0,36155	0	0	0	0	0	0	0	0	0,1846	0	0	0	0,36215	0	0	0	0	0	0	0	0	0	0	0	0
11329	3,7138	687,3527	0	0,6213	0,90815	0	0	0	0	0	0,62685	0	0	0	0,62525	0	0,07285	0,94055	0	1,02305	0,7637	0,9576	2,05485	0,521	0	0,70305	0	0	0	0,461	0,8359	0	0	0	0,5758	0,7028	0	0	0	0	0	0	0	0,6622	0	0	0,51075
11330	3,5586	687,3534	0,363	1,7457	0,9582	0,26235	0,1007	1,6319	0,6587	1,60895	0,7969	0,1273	0	0,1181	0,46255	0,50985	0	0,5603	0	0,5027	0,6575	0,63465	0	0,45305	1,21325	0	0,5457	0,41685	0	0	0,60825	0,16105	0,23835	0	0	0,4989	0	1,9599	0,38835	0,24265	1,5645	0,3144	0,1603	0,65405	0	0	0,4936
11331	6,2231	687,3588	0	0	1,91215	0	0	0	0	0	0	0,9296	0	0	0,9377	0	0,5698	1,9558	0	1,97535	0	1,2281	1,9127	1,3528	0	0	0	1,1649	0	0	1,6003	0	0	0	1,4935	1,19345	0,28575	0	0	0	0	0	0	0	0	0,3627	0
11332	6,1448	687,3589	1,59655	4,06	1,46625	0,2282	0,883	2,5432	1,71255	3,3191	2,6819	0,4571	0	1,15065	0,7294	2,1717	0,38575	1,37435	0	1,43	3,15685	0,7643	1,9099	0,8093	3,1292	2,09965	0,691	0,7005	0	0,5276	1,21205	0,89195	0,9149	0	0,9485	0,99165	0	3,6417	1,08825	1,5476	2,0242	1,73605	0,9876	3,43825	0,48465	0,2861	2,03475
11333	7,7643	687,3997	0,01925	0,47045	0,85565	0	0	0,4892	0,14745	0,49075	0,2129	0,07825	0	0,0698	0	0,1157	0	0,5275	0	0,6238	0,5185	0,587	0,7797	0	0,06475	0,71545	0,11825	0	0	0,1448	0	0	0	0	0	0	0	1,3267	0	0	0,38385	0	0	0,4097	0	0	0,2303
11334	3,6248	688,3198	0,1932	1,1555	0,86845	0,1336	0,0644	0,92165	0,1573	0,5849	0,38405	0,4884	0	0,1533	0,1771	0,2067	0	0	0	0,89215	0,6567	0,3049	0	0,38375	0,10195	0,24095	0,2308	0,17715	0	0,13495	0,4541	0,0519	0	0	0,5222	0,18785	0	1,59805	0,3576	0,06575	0,5337	1,09935	0,07515	0	0	0	0,39545
11335	3,7871	688,3199	0	0	1,20575	0	0	0	0	0	0,5135	0,664	0	0	0,2275	0	0,04295	1,14845	0	1,0829	0,6051	0,5796	1,68275	0,57265	0	0,57005	0	0	0	0	0,4834	0	0	0	0,72325	0	0	0	0	0	0	0	0	0,80135	0	0	0
11336	3,5807	688,3572	0	0,4585	0	0	0,10735	0,29055	0,0811	0,41185	0	0	0	0	0	0,1488	0	0	0	0	0	0	0	0	0,1127	0	0,06805	0	0	0	0	0	0	0	0,06025	0,11155	0	0,45815	0,09125	0	0	0,08095	0,0635	0,19735	0,06965	0	0,1137
11337	6,2249	688,3572	0	0	0,5134	0	0	0	0	0	0	0,15915	0	0	0,2827	0	0	0,43805	0	0,54795	0	0,2088	0,5164	0,4095	0	0	0	0,26335	0	0	0,1323	0	0	0	0,6435	0,22625	0	0	0	0	0	0	0	0	0	0,05135	0
11338	6,1473	688,3609	0,2458	1,35485	0,64455	0	0	0,85555	0,15005	1,0799	1,14555	0	0	0,20365	0	0,43495	0	0	0	0,31495	0,7998	0	0,5785	0,33295	0,5978	0,55795	0	0,06495	0	0	0,2016	0,1147	0,13965	0	0	0,2941	0,1	1,39385	0,2373	0	0,17815	0,721	0,16205	0,60005	0	0	0,54925
11339	5,4717	688,374	0,03815	0,03685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,22695	0	0,10735	0	0	0	0,0619
11340	3,9309	688,3868	0	0	0,38555	0	0	0	0	0	0,46155	0,35175	0	0	0,14415	0	0	0,55095	0	0	0	0,5022	0,58215	0,17845	0	0	0	0,2498	0	0	0,28055	0	0	0	0,16195	0	0	0	0	0	0	0	0	0	0	0	0
11341	3,8297	688,3901	0	0,2797	0,45245	0	0	0,52725	0,11525	0,2202	0,4563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,1863	0,23015	0,08555	0	0	0	0,061	0,05045	0	0	0	0	0,1815	0,23715	0	0,23615	0,21355	0	0	0	0	0
11342	4,3327	689,1538	0	0,48525	0	0,22275	0,1405	0,1979	0,13445	0,52395	0	0	0	0,5786	0	0	0	0	0	0	0	0	0,9645	0	0,34615	0,08135	0	0	0	0,2986	0	0,52505	0,29255	0	0	0	0	0,4676	0,50985	0,5128	0,2486	0,28435	1,09905	0	0,3247	0	0
